county,office,district,party,candidate,votes
INGHAM,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,845
INGHAM,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,1407
INGHAM,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
INGHAM,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
INGHAM,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
IONIA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,136
IONIA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,11253
IONIA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,21241
IONIA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,435
IONIA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,312
IONIA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,176
IONIA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
IONIA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
IONIA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
IOSCO,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,61
IOSCO,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,5402
IOSCO,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,9546
IOSCO,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,157
IOSCO,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,180
IOSCO,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,77
IOSCO,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
IOSCO,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
IOSCO,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
IRON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,35
IRON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,2404
IRON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,4328
IRON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,65
IRON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,44
IRON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,28
IRON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
IRON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
IRON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
ISABELLA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,120
ISABELLA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,13728
ISABELLA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,15569
ISABELLA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,365
ISABELLA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,275
ISABELLA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,199
ISABELLA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
ISABELLA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
ISABELLA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
JACKSON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,360
JACKSON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,32200
JACKSON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,47562
JACKSON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,1024
JACKSON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,735
JACKSON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,524
JACKSON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
JACKSON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
JACKSON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
KALAMAZOO,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,515
KALAMAZOO,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,81996
KALAMAZOO,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,57478
KALAMAZOO,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,1725
KALAMAZOO,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,1052
KALAMAZOO,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,1167
KALAMAZOO,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
KALAMAZOO,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,1
KALAMAZOO,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
KALKASKA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,57
KALKASKA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,3150
KALKASKA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,7757
KALKASKA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,148
KALKASKA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,131
KALKASKA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,72
KALKASKA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
KALKASKA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
KALKASKA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
KENT,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,1101
KENT,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,187509
KENT,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,170388
KENT,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,4353
KENT,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,2322
KENT,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,2485
KENT,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
KENT,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
KENT,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
KEWEENAW,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,2
KEWEENAW,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,665
KEWEENAW,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,882
KEWEENAW,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,14
KEWEENAW,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,12
KEWEENAW,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,10
KEWEENAW,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
KEWEENAW,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
KEWEENAW,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
LAKE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,42
LAKE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,2250
LAKE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,4257
LAKE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,93
LAKE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,86
LAKE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,39
LAKE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
LAKE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
LAKE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
LAPEER,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,193
LAPEER,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,16651
LAPEER,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,36578
LAPEER,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,540
LAPEER,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,454
LAPEER,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,239
LAPEER,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
LAPEER,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
LAPEER,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
LEELANAU,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,29
LEELANAU,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,9164
LEELANAU,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,8102
LEELANAU,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,119
LEELANAU,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,54
LEELANAU,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,87
LEELANAU,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
LEELANAU,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
LEELANAU,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
LENAWEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,214
LENAWEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,19772
LENAWEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,32385
LENAWEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,630
LENAWEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,489
LENAWEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,294
LENAWEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
LENAWEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
LENAWEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
LIVINGSTON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,315
LIVINGSTON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,50533
LIVINGSTON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,78193
LIVINGSTON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,1129
LIVINGSTON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,549
LIVINGSTON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,533
LIVINGSTON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
LIVINGSTON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
LIVINGSTON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
LUCE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,7
LUCE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,771
LUCE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,2096
LUCE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,34
LUCE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,24
LUCE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,14
LUCE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
LUCE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
LUCE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
MACKINAC,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,19
MACKINAC,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,2613
MACKINAC,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,4326
MACKINAC,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,63
MACKINAC,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,58
MACKINAC,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,25
MACKINAC,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
MACKINAC,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
MACKINAC,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
MACOMB,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,1666
MACOMB,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,217665
MACOMB,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,265883
MACOMB,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,4740
MACOMB,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,3924
MACOMB,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,4846
MACOMB,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
MACOMB,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
MACOMB,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
MANISTEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,58
MANISTEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,6177
MANISTEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,8491
MANISTEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,177
MANISTEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,149
MANISTEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,73
MANISTEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
MANISTEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
MANISTEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
MARQUETTE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,113
MARQUETTE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,20548
MARQUETTE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,16915
MARQUETTE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,379
MARQUETTE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,189
MARQUETTE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,245
MARQUETTE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
MARQUETTE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
MARQUETTE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
MASON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,62
MASON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,6739
MASON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,10613
MASON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,193
MASON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,150
MASON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,100
MASON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
MASON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
MASON,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
MECOSTA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,89
MECOSTA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,7462
MECOSTA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,13950
MECOSTA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,281
MECOSTA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,252
MECOSTA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,125
MECOSTA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
MECOSTA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
MECOSTA,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
MENOMINEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,43
MENOMINEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,4041
MENOMINEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,8332
MENOMINEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,100
MENOMINEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,129
MENOMINEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,58
MENOMINEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
MENOMINEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
MENOMINEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
MIDLAND,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,154
MIDLAND,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,20666
MIDLAND,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,27605
MIDLAND,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,538
MIDLAND,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,367
MIDLAND,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,271
MIDLAND,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
MIDLAND,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
MIDLAND,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
MISSAUKEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,38
MISSAUKEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,1934
MISSAUKEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,6828
MISSAUKEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,114
MISSAUKEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,U.S. TAXPAYERS,DAVE STEIN,78
MISSAUKEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,GREEN,DOUGLAS P. MARSH,26
MISSAUKEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,JAMES CHAPMAN,0
MISSAUKEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,MARCUS A. IRVINE,0
MISSAUKEE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,WRITE-IN,VALERIE LEE WILLIS,0
MONROE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,NATURAL LAW,DOUG DERN,310
MONROE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,DEMOCRATIC,ELISSA SLOTKIN,32420
MONROE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,REPUBLICAN,MIKE ROGERS,54082
MONROE,UNITED STATES SENATOR 6 YEAR TERM (1) POSITION,0,LIBERTARIAN,JOSEPH SOLIS-MULLEN,931
